"","NGenes","PropDown","PropUp","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed"
"REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",72,0.263888888888889,0.0555555555555556,"Down",0.1481,0.391956315789474,0.0201,0.0582550143266476
"REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR",55,0.2,0.0727272727272727,"Down",0.2003,0.454972911963883,0.02,0.0582550143266476
"REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION",14,0.285714285714286,0.142857142857143,"Down",0.2661,0.52478231827112,0.0203,0.0582550143266476
"REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE",22,0.181818181818182,0.318181818181818,"Up",0.3369,0.592289667250438,0.0203,0.0582550143266476
"REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS",10,0,0.2,"Up",0.4337,0.666921092564492,0.0202,0.0582550143266476
"REACTOME_GPCR_LIGAND_BINDING",401,0.0798004987531172,0.117206982543641,"Up",0.5635,0.763839406207827,0.0203,0.0582550143266476
"REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE",38,0.131578947368421,0.236842105263158,"Up",0.6141,0.796519638242894,0.0201,0.0582550143266476
"REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT",67,0.17910447761194,0.223880597014925,"Up",0.8314,0.922958895027624,0.0201,0.0582550143266476
"REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1",10,0.4,0.2,"Up",0.9893,0.996110710710711,0.0198,0.0582550143266476
"REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM",14,0.142857142857143,0.142857142857143,"Down",0.9709,0.989606281661601,0.0205,0.0586622857142857
"REACTOME_METABOLISM_OF_STEROID_HORMONES",41,0.146341463414634,0.0975609756097561,"Down",0.0163,0.20141975308642,0.0208,0.0590169971671388
"REACTOME_RAC1_GTPASE_CYCLE",171,0.0994152046783626,0.298245614035088,"Up",0.0328,0.222168918918919,0.0207,0.0590169971671388
"REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES",401,0.122194513715711,0.234413965087282,"Up",0.2151,0.469850638297872,0.0208,0.0590169971671388
"REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY",31,0.354838709677419,0.032258064516129,"Down",0.027,0.222168918918919,0.0211,0.0591493036211699
"REACTOME_DNA_REPLICATION_PRE_INITIATION",96,0.333333333333333,0.03125,"Down",0.0997,0.343809621993127,0.0212,0.0591493036211699
"REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR",24,0.166666666666667,0.25,"Up",0.1005,0.345382876712329,0.0211,0.0591493036211699
"REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES",20,0.25,0.1,"Down",0.4299,0.663952923076923,0.0212,0.0591493036211699
"REACTOME_GDP_FUCOSE_BIOSYNTHESIS",6,0.166666666666667,0.5,"Up",0.5222,0.735166713286713,0.0212,0.0591493036211699
"REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES",11,0.0909090909090909,0.181818181818182,"Up",0.8311,0.922958895027624,0.0212,0.0591493036211699
"REACTOME_RUNX3_REGULATES_P14_ARF",6,0.5,0.166666666666667,"Down",0.1222,0.370509365558912,0.0213,0.0592638888888889
"REACTOME_CARGO_CONCENTRATION_IN_THE_ER",32,0.28125,0.21875,"Down",0.3639,0.606812271973466,0.0214,0.0593778393351801
"REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS",7,0.285714285714286,0.285714285714286,"Up",0.3931,0.63139552,0.0215,0.0594911602209945
"REACTOME_RHO_GTPASES_ACTIVATE_ROCKS",5,0,0.8,"Up",0.0209,0.219625,0.0217,0.0598804407713499
"REACTOME_PI3K_EVENTS_IN_ERBB2_SIGNALING",14,0.142857142857143,0.285714285714286,"Up",0.0051,0.153642424242424,0.0219,0.0598853260869565
"REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS",39,0.0769230769230769,0.256410256410256,"Up",0.071,0.310148695652174,0.0218,0.0598853260869565
"REACTOME_RND3_GTPASE_CYCLE",41,0.146341463414634,0.24390243902439,"Up",0.0912,0.334364620938628,0.022,0.0598853260869565
"REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2",127,0.15748031496063,0.196850393700787,"Up",0.2192,0.469850638297872,0.022,0.0598853260869565
"REACTOME_GENE_SILENCING_BY_RNA",40,0.225,0.1,"Down",0.4567,0.683302678571429,0.0219,0.0598853260869565
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53",294,0.19047619047619,0.159863945578231,"Down",0.8979,0.948885684210526,0.0222,0.0602672086720867
"REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER",38,0.236842105263158,0.131578947368421,"Down",0.5158,0.730869577464789,0.0225,0.0609183783783784
"REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION",11,0.181818181818182,0.181818181818182,"Down",0.2546,0.5121404,0.0228,0.0614005376344086
"REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION",10,0.2,0.3,"Up",0.7728,0.884653363740023,0.0228,0.0614005376344086
"REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES",55,0.109090909090909,0.2,"Up",0.1947,0.449261149425287,0.0229,0.0615050938337802
"REACTOME_SIGNALING_BY_GPCR",615,0.0829268292682927,0.165853658536585,"Up",0.0187,0.208984782608696,0.0231,0.0615484042553191
"REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3",7,0,0.714285714285714,"Up",0.0404,0.246740606060606,0.0231,0.0615484042553191
"REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE",17,0.117647058823529,0.294117647058824,"Up",0.146,0.391956315789474,0.0231,0.0615484042553191
"REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE",117,0.136752136752137,0.273504273504274,"Up",0.115,0.359350931677019,0.0233,0.0619177718832891
"REACTOME_SIGNALING_BY_CSF3_G_CSF",22,0.136363636363636,0.227272727272727,"Up",0.3506,0.598558163265306,0.0241,0.063044908616188
"REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION",295,0.135593220338983,0.203389830508475,"Up",0.4211,0.654853560371517,0.024,0.063044908616188
"REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE",48,0.208333333333333,0.270833333333333,"Up",0.6772,0.831122982885086,0.0241,0.063044908616188
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION",174,0.17816091954023,0.224137931034483,"Up",0.7643,0.878931271477663,0.0239,0.063044908616188
"REACTOME_SUMOYLATION_OF_DNA_DAMAGE_RESPONSE_AND_REPAIR_PROTEINS",73,0.205479452054795,0.178082191780822,"Down",0.776,0.885288409090909,0.0239,0.063044908616188
"REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC",183,0.207650273224044,0.174863387978142,"Down",0.9181,0.960963958333333,0.024,0.063044908616188
"REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_C_STRAND_OF_THE_TELOMERE",17,0.176470588235294,0.117647058823529,"Down",0.2679,0.526757504873294,0.0242,0.0631421875
"REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21",58,0.293103448275862,0.0517241379310345,"Down",0.2776,0.535885,0.0246,0.0638554404145078
"REACTOME_FORMATION_OF_XYLULOSE_5_PHOSPHATE",5,0.2,0.4,"Up",0.5489,0.753824076607387,0.0246,0.0638554404145078
"REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING",70,0.114285714285714,0.328571428571429,"Up",0.1977,0.453060730593607,0.0247,0.0639498708010336
"REACTOME_UREA_CYCLE",10,0.4,0.1,"Down",0.0495,0.270916304347826,0.0249,0.0643025773195876
"REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE",99,0.151515151515152,0.292929292929293,"Up",0.1752,0.423736385542169,0.025,0.0643953727506427
"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE",50,0.06,0.44,"Up",0.0375,0.239489171974522,0.0251,0.0644876923076923
"REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER",39,0.153846153846154,0.256410256410256,"Up",0.5716,0.771058523489933,0.0252,0.0645795396419437
"REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS",27,0.0740740740740741,0.407407407407407,"Up",0.0607,0.293235576923077,0.0253,0.0646709183673469
"REACTOME_TRANSPORT_OF_FATTY_ACIDS",6,0.333333333333333,0.333333333333333,"Up",0.7046,0.845603106332139,0.0254,0.0647618320610687
"REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS",204,0.0882352941176471,0.17156862745098,"Up",0.0315,0.222168918918919,0.0258,0.0650601990049751
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF",7,0.285714285714286,0,"Down",0.1193,0.363721818181818,0.0256,0.0650601990049751
"REACTOME_ASSEMBLY_OF_THE_PRE_REPLICATIVE_COMPLEX",81,0.296296296296296,0.037037037037037,"Down",0.133,0.383856896551724,0.0259,0.0650601990049751
"REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM",78,0.307692307692308,0.0641025641025641,"Down",0.1864,0.438162529274005,0.0258,0.0650601990049751
"REACTOME_L1CAM_INTERACTIONS",64,0.140625,0.234375,"Up",0.2364,0.49333762993763,0.0261,0.0650601990049751
"REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY",70,0.257142857142857,0.0857142857142857,"Down",0.4049,0.637045070422535,0.026,0.0650601990049751
"REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM",48,0.104166666666667,0.166666666666667,"Up",0.5722,0.771058523489933,0.026,0.0650601990049751
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6",23,0.0869565217391304,0.260869565217391,"Up",0.6455,0.81206992481203,0.0261,0.0650601990049751
"REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER",42,0.238095238095238,0.238095238095238,"Up",0.8451,0.926562663755459,0.026,0.0650601990049751
"REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND",15,0.0666666666666667,0.533333333333333,"Up",0.031,0.222168918918919,0.0263,0.065321975308642
"REACTOME_DNA_DAMAGE_BYPASS",47,0.127659574468085,0.212765957446809,"Up",0.663,0.819706650246305,0.0264,0.065321975308642
"REACTOME_EGFR_INTERACTS_WITH_PHOSPHOLIPASE_C_GAMMA",9,0.333333333333333,0.111111111111111,"Down",0.9263,0.963683937823834,0.0264,0.065321975308642
"REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT",144,0.1875,0.215277777777778,"Up",0.8879,0.943281904761905,0.0266,0.0656556650246305
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS",32,0.28125,0.0625,"Down",0.1502,0.394897905759162,0.0269,0.066234398034398
"REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT",17,0.117647058823529,0.529411764705882,"Up",0.1329,0.383856896551724,0.0274,0.0673024509803922
"REACTOME_NEDDYLATION",224,0.142857142857143,0.160714285714286,"Up",0.6177,0.799124484536083,0.0275,0.0673833740831296
"REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS",58,0.103448275862069,0.206896551724138,"Up",0.0578,0.287034653465347,0.0277,0.0677087804878049
"REACTOME_REGULATION_OF_GENE_EXPRESSION_BY_HYPOXIA_INDUCIBLE_FACTOR",6,0,0.333333333333333,"Up",0.0068,0.167713636363636,0.0281,0.0678607228915663
"REACTOME_RHOBTB1_GTPASE_CYCLE",22,0.0909090909090909,0.318181818181818,"Up",0.3974,0.634243879173291,0.0279,0.0678607228915663
"REACTOME_RHO_GTPASES_ACTIVATE_CIT",7,0.285714285714286,0.428571428571429,"Up",0.402,0.637045070422535,0.028,0.0678607228915663
"REACTOME_NEURONAL_SYSTEM",334,0.134730538922156,0.12874251497006,"Up",0.9421,0.975070309278351,0.028,0.0678607228915663
"REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT",92,0.184782608695652,0.206521739130435,"Up",0.9593,0.985489070480082,0.0281,0.0678607228915663
"REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES",20,0.25,0.2,"Down",0.7796,0.887378911564626,0.0282,0.0679389423076923
"REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION",20,0.2,0.1,"Down",0.1336,0.384195415472779,0.0286,0.0682480952380952
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",312,0.0737179487179487,0.112179487179487,"Up",0.598,0.78120078023407,0.0284,0.0682480952380952
"REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK",45,0.2,0.177777777777778,"Up",0.8962,0.948885684210526,0.0285,0.0682480952380952
"REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1",22,0.181818181818182,0.0909090909090909,"Down",0.9169,0.960874112734864,0.0286,0.0682480952380952
"REACTOME_CDC42_GTPASE_CYCLE",94,0.0851063829787234,0.297872340425532,"Up",0.0148,0.20141975308642,0.0288,0.0685514150943396
"REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2",7,0,0.285714285714286,"Up",0.2605,0.519430555555556,0.0289,0.0685514150943396
"REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN",15,0.2,0.0666666666666667,"Down",0.5871,0.779355,0.029,0.0685514150943396
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",266,0.199248120300752,0.146616541353383,"Down",0.6741,0.82919094247246,0.029,0.0685514150943396
"REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES",32,0.21875,0.0625,"Down",0.1719,0.423131862745098,0.0291,0.0686263529411765
"REACTOME_PROPIONYL_COA_CATABOLISM",5,0.4,0.2,"Down",0.9189,0.960963958333333,0.0293,0.0689366197183098
"REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE",92,0.152173913043478,0.282608695652174,"Up",0.2007,0.454972911963883,0.0295,0.0690836448598131
"REACTOME_SIGNALING_BY_BMP",31,0.193548387096774,0.193548387096774,"Up",0.8016,0.903205611672278,0.0295,0.0690836448598131
"REACTOME_MRNA_SPLICING",199,0.185929648241206,0.170854271356784,"Down",0.7822,0.889330237825595,0.0297,0.069390675990676
"REACTOME_MAPK3_ERK1_ACTIVATION",9,0.111111111111111,0.444444444444444,"Up",0.247,0.503938617886179,0.03,0.0699297674418605
"REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS",13,0.153846153846154,0.384615384615385,"Up",0.1689,0.42106024691358,0.0301,0.0699792626728111
"REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE",13,0.384615384615385,0.153846153846154,"Down",0.4823,0.70580029154519,0.0303,0.0699792626728111
"REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING",117,0.153846153846154,0.162393162393162,"Up",0.6845,0.834780363636364,0.0302,0.0699792626728111
"REACTOME_SIGNALING_BY_FGFR",76,0.171052631578947,0.184210526315789,"Up",0.8511,0.926823618634886,0.0303,0.0699792626728111
"REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING",23,0,0.391304347826087,"Up",0.0072,0.167713636363636,0.0306,0.0700278538812785
"REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS",102,0.147058823529412,0.215686274509804,"Up",0.5035,0.726241091954023,0.0306,0.0700278538812785
"REACTOME_GLYCOGEN_METABOLISM",18,0.111111111111111,0.222222222222222,"Up",0.6853,0.834780363636364,0.0304,0.0700278538812785
"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS",46,0.217391304347826,0.217391304347826,"Up",0.9262,0.963683937823834,0.0305,0.0700278538812785
"REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION",252,0.126984126984127,0.226190476190476,"Up",0.1077,0.350911038961039,0.031,0.0704621315192744
"REACTOME_G_ALPHA_S_SIGNALLING_EVENTS",137,0.124087591240876,0.109489051094891,"Down",0.7558,0.875749711649366,0.0309,0.0704621315192744
"REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION",41,0.195121951219512,0.195121951219512,"Down",0.7793,0.887378911564626,0.031,0.0704621315192744
"REACTOME_CELL_CELL_JUNCTION_ORGANIZATION",47,0.0851063829787234,0.212765957446809,"Up",0.1109,0.355569968051118,0.0313,0.0706644144144144
"REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR",19,0.157894736842105,0.263157894736842,"Up",0.1764,0.424593285371703,0.0313,0.0706644144144144
"REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX",74,0.148648648648649,0.216216216216216,"Up",0.5283,0.73866713091922,0.0313,0.0706644144144144
"REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS",33,0.121212121212121,0.242424242424242,"Up",0.0107,0.180558064516129,0.032,0.0709685840707965
"REACTOME_POST_TRANSCRIPTIONAL_SILENCING_BY_SMALL_RNAS",6,0,0.5,"Up",0.0309,0.222168918918919,0.0316,0.0709685840707965
"REACTOME_SYNTHESIS_OF_DOLICHYL_PHOSPHATE",6,0,0.5,"Up",0.0549,0.283617258883249,0.032,0.0709685840707965
"REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING",68,0.102941176470588,0.279411764705882,"Up",0.1801,0.429382897862233,0.0318,0.0709685840707965
"REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS",19,0.157894736842105,0.263157894736842,"Up",0.2514,0.50979314516129,0.0319,0.0709685840707965
"REACTOME_HDACS_DEACETYLATE_HISTONES",22,0.227272727272727,0.0909090909090909,"Down",0.514,0.730869577464789,0.0318,0.0709685840707965
"REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING",25,0.16,0.16,"Down",0.515,0.730869577464789,0.0319,0.0709685840707965
"REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",23,0.130434782608696,0.173913043478261,"Up",0.6518,0.815859130434783,0.0319,0.0709685840707965
"REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS",101,0.138613861386139,0.247524752475248,"Up",0.2897,0.548695471698113,0.0321,0.0710335540838852
"REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA",17,0.176470588235294,0.176470588235294,"Up",0.5007,0.723241151079137,0.0322,0.0710982378854625
"REACTOME_FRS_MEDIATED_FGFR4_SIGNALING",21,0.0952380952380952,0.19047619047619,"Up",0.0216,0.219625,0.0327,0.0720452747252747
"REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS",14,0.142857142857143,0.214285714285714,"Down",0.4026,0.637045070422535,0.0329,0.0723276315789474
"REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES",16,0.1875,0.1875,"Up",0.7607,0.876799770378875,0.0331,0.0726087527352298
"REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K",12,0.0833333333333333,0.25,"Up",0.4372,0.666921092564492,0.0333,0.0728886462882096
"REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS",32,0.125,0.3125,"Up",0.0415,0.250697590361446,0.0335,0.0731673202614379
"REACTOME_TNF_SIGNALING",57,0.087719298245614,0.263157894736842,"Up",0.1065,0.349764820846906,0.0337,0.0732854663774404
"REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX",78,0.179487179487179,0.115384615384615,"Down",0.7914,0.895733258173619,0.0337,0.0732854663774404
"REACTOME_REGULATED_PROTEOLYSIS_OF_P75NTR",10,0,0.5,"Up",0.0175,0.202531034482759,0.0342,0.07405313174946
"REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS",14,0.142857142857143,0.142857142857143,"Up",0.2688,0.526757504873294,0.0342,0.07405313174946
"REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE",11,0,0.545454545454545,"Up",0.0058,0.160361111111111,0.0344,0.0741664516129032
"REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER",26,0.153846153846154,0.115384615384615,"Up",0.8912,0.9447883843717,0.0344,0.0741664516129032
"REACTOME_INTEGRIN_SIGNALING",27,0.185185185185185,0.185185185185185,"Up",0.8728,0.935155816435432,0.0345,0.0742227467811159
"REACTOME_INTERFERON_GAMMA_SIGNALING",19,0.0526315789473684,0.578947368421053,"Up",0.0328,0.222168918918919,0.0351,0.075140127388535
"REACTOME_REGULATION_OF_CDH11_EXPRESSION_AND_FUNCTION",12,0.166666666666667,0.25,"Up",0.0672,0.305061538461538,0.0352,0.075140127388535
"REACTOME_PHASE_2_PLATEAU_PHASE",14,0.214285714285714,0,"Down",0.2442,0.502307975460123,0.0353,0.075140127388535
"REACTOME_MEMBRANE_TRAFFICKING",554,0.129963898916967,0.250902527075812,"Up",0.2708,0.528857976653696,0.0352,0.075140127388535
"REACTOME_POTASSIUM_CHANNELS",98,0.142857142857143,0.102040816326531,"Down",0.3486,0.597012265758092,0.0353,0.075140127388535
"REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING",22,0,0.363636363636364,"Up",0.0246,0.222168918918919,0.0355,0.0752469344608879
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI",25,0.16,0.32,"Up",0.0883,0.334350943396226,0.0355,0.0752469344608879
"REACTOME_SNRNP_ASSEMBLY",48,0.3125,0.0416666666666667,"Down",0.0793,0.321562248995984,0.0356,0.0753
"REACTOME_SIGNALING_BY_FGFR1",50,0.1,0.26,"Up",0.0302,0.222168918918919,0.0364,0.07555983436853
"REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION",11,0.181818181818182,0.181818181818182,"Up",0.0314,0.222168918918919,0.0359,0.07555983436853
"REACTOME_PROLACTIN_RECEPTOR_SIGNALING",9,0,0.333333333333333,"Up",0.0403,0.246740606060606,0.0359,0.07555983436853
"REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS",10,0,0.4,"Up",0.1636,0.415095979899497,0.0361,0.07555983436853
"REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12",22,0.0909090909090909,0.318181818181818,"Up",0.1639,0.415095979899497,0.0363,0.07555983436853
"REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS",64,0.265625,0.078125,"Down",0.2483,0.504540485829959,0.0362,0.07555983436853
"REACTOME_PEROXISOMAL_LIPID_METABOLISM",27,0.185185185185185,0.37037037037037,"Up",0.3391,0.592534608695652,0.0364,0.07555983436853
"REACTOME_MTORC1_MEDIATED_SIGNALLING",24,0.166666666666667,0.166666666666667,"Up",0.3705,0.609219312602291,0.0362,0.07555983436853
"REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX",16,0.1875,0.3125,"Down",0.9516,0.982876748971193,0.0362,0.07555983436853
"REACTOME_OPIOID_SIGNALLING",72,0.111111111111111,0.25,"Up",0.0906,0.334364620938628,0.0365,0.0756111570247934
"REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS",21,0.0952380952380952,0.285714285714286,"Up",0.019,0.208984782608696,0.0368,0.0760200819672131
"REACTOME_CLEAVAGE_OF_THE_DAMAGED_PYRIMIDINE",8,0.125,0.25,"Down",0.3756,0.615093311582382,0.037,0.0760200819672131
"REACTOME_SIGNALING_BY_RETINOIC_ACID",41,0.195121951219512,0.170731707317073,"Up",0.8482,0.926823618634886,0.037,0.0760200819672131
"REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER",80,0.175,0.2125,"Up",0.8683,0.934975,0.037,0.0760200819672131
"REACTOME_RHOJ_GTPASE_CYCLE",16,0,0.5625,"Up",0.0311,0.222168918918919,0.0371,0.0760699386503067
"REACTOME_PTEN_REGULATION",110,0.181818181818182,0.136363636363636,"Down",0.6275,0.807490051020408,0.0372,0.0761195918367347
"REACTOME_TBC_RABGAPS",34,0.0588235294117647,0.382352941176471,"Up",0.0359,0.235250980392157,0.0373,0.0761690427698574
"REACTOME_FRUCTOSE_CATABOLISM",5,0,0.6,"Up",0.031,0.222168918918919,0.0377,0.0762595573440644
"REACTOME_TNFR1_INDUCED_NF_KAPPA_B_SIGNALING_PATHWAY",33,0.0909090909090909,0.272727272727273,"Up",0.0455,0.262251724137931,0.0378,0.0762595573440644
"REACTOME_P2Y_RECEPTORS",11,0,0.181818181818182,"Up",0.0805,0.322913492063492,0.0375,0.0762595573440644
"REACTOME_PECAM1_INTERACTIONS",12,0.0833333333333333,0.25,"Up",0.1146,0.359350931677019,0.0376,0.0762595573440644
"REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM",20,0.15,0.1,"Down",0.2904,0.548985687382298,0.0376,0.0762595573440644
"REACTOME_NUCLEOTIDE_EXCISION_REPAIR",107,0.177570093457944,0.168224299065421,"Down",0.9607,0.985489070480082,0.0378,0.0762595573440644
"REACTOME_ACYL_CHAIN_REMODELLING_OF_PG",18,0.388888888888889,0,"Down",0.0112,0.180558064516129,0.038,0.0765096385542169
"REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING",19,0.0526315789473684,0.421052631578947,"Up",0.0066,0.167713636363636,0.0382,0.0767587174348697
"REACTOME_INTERLEUKIN_36_PATHWAY",7,0,0.285714285714286,"Up",0.0032,0.13052,0.0383,0.076806
"REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6",71,0.267605633802817,0.028169014084507,"Down",0.1407,0.391956315789474,0.0385,0.0769
"REACTOME_EPH_EPHRIN_SIGNALING",64,0.125,0.3125,"Up",0.2738,0.532645348837209,0.0385,0.0769
"REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS",54,0.0740740740740741,0.388888888888889,"Up",0.1263,0.377247023809524,0.0386,0.0769467196819086
"REACTOME_NICOTINAMIDE_SALVAGING",19,0.0526315789473684,0.368421052631579,"Up",0.0061,0.164167567567568,0.039,0.0771317554240631
"REACTOME_GABA_B_RECEPTOR_ACTIVATION",43,0.0697674418604651,0.186046511627907,"Up",0.1043,0.34892302631579,0.039,0.0771317554240631
"REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA",35,0.228571428571429,0.0571428571428571,"Down",0.2994,0.559678584729981,0.039,0.0771317554240631
"REACTOME_MYD88_MAL_TIRAP_CASCADE_INITIATED_ON_PLASMA_MEMBRANE",83,0.156626506024096,0.240963855421687,"Up",0.3129,0.567995298372514,0.0389,0.0771317554240631
"REACTOME_N_GLYCAN_ANTENNAE_ELONGATION",15,0.133333333333333,0.4,"Up",0.0556,0.283617258883249,0.0392,0.0773751968503937
